tweet_number,word,tf-idf_score
32,carrying,0.3077219593292077
32,man,0.269996790545617
32,metres,0.3077219593292077
32,seconds,0.3077219593292077
32,stones,0.3077219593292077
32,strongest,0.3077219593292077
33,Anak,0.2516000759139017
33,Anakku,0.2516000759139017
33,PD,0.2516000759139017
33,RT,0.1182906041870775
33,Sungguhkah,0.23355696176691088
33,WOW,0.15382403288907195
33,bakal,0.23355696176691088
33,bu,0.23355696176691088
33,bwahahaghh,0.2516000759139017
33,jum,0.23355696176691088
33,kls,0.23355696176691088
33,ktemu,0.23355696176691088
33,noooo,0.23355696176691088
33,ohhhhh,0.23355696176691088
33,wilna_JWN48,0.46711392353382175
33,winda_graeen,0.23355696176691088
34,That,0.3865073914496877
34,feeling,0.3865073914496877
34,girly,0.3865073914496877
34,lot,0.35878960576440505
34,realize,0.3865073914496877
34,sister,0.3391235238494372
34,wow,0.09656829780602216
34,younger,0.3865073914496877
35,The,0.31670579626131734
35,hear,0.4314921733557744
35,hit,0.4314921733557744
35,radio,0.37859339712242057
35,runs,0.4314921733557744
35,stuff,0.4314921733557744
35,wow,0.10780767876469502
36,forget,0.44328986199976955
36,kid,0.44328986199976955
36,mum,0.44328986199976955
36,neva,0.44328986199976955
36,trashing,0.44328986199976955
36,wow,0.1321759858715893
37,But,0.47389736723713527
37,Wow,0.23141109741462507
37,girl,0.4479219646790892
37,labor,0.5105076409208267
37,went,0.5105076409208267
38,Girls,0.696323405826731
38,shuffle,0.696323405826731
38,wow,0.1739753689340052
39,Just,0.2669981299426022
39,buhahahahabuhahaha,0.3103635201722687
39,evil,0.3103635201722687
39,forget,0.2964029827115851
39,gbomo_one,0.3103635201722687
39,imaginin,0.3103635201722687
39,kid,0.2964029827115851
39,laff,0.3103635201722687
39,mum,0.2964029827115851
39,neva,0.2964029827115851
39,trashing,0.2964029827115851
39,wow,0.08837864299094611
40,Just,0.2505639498750108
40,RT,0.15607035045697912
40,buhahahahabuhahaha,0.2912601280323346
40,crayhenry,0.3081505680449566
40,evil,0.2912601280323346
40,forget,0.27815888492895063
40,gbomo_one,0.2912601280323346
40,imaginin,0.2912601280323346
40,kid,0.27815888492895063
40,laff,0.2912601280323346
40,mum,0.27815888492895063
40,neva,0.27815888492895063
40,trashing,0.27815888492895063
40,wow,0.08293879015993631
41,Just,0.2505639498750108
41,RT,0.15607035045697912
41,buhahahahabuhahaha,0.2912601280323346
41,crayhenry,0.3081505680449566
41,evil,0.2912601280323346
41,forget,0.27815888492895063
41,gbomo_one,0.2912601280323346
41,imaginin,0.2912601280323346
41,kid,0.27815888492895063
41,laff,0.2912601280323346
41,mum,0.27815888492895063
41,neva,0.27815888492895063
41,trashing,0.27815888492895063
41,wow,0.08293879015993631
42,RT,0.21967628676722867
42,Sungguhkah,0.21686813784655407
42,WOW,0.14283252923110396
42,bakal,0.21686813784655407
42,bu,0.21686813784655407
42,bwahaha,0.23362198040559476
42,iye,0.23362198040559476
42,jum,0.21686813784655407
42,kls,0.21686813784655407
42,ktemu,0.21686813784655407
42,kyak,0.23362198040559476
42,noooo,0.21686813784655407
42,nya,0.21686813784655407
42,ohhhhh,0.21686813784655407
42,sih,0.23362198040559476
42,wilna_JWN48,0.21686813784655407
42,winda_graeen,0.43373627569310813
42,x_x,0.23362198040559476
43,ShaneWilliams11,0.3152453485962677
43,bout,0.3152453485962677
43,brianmoore666,0.3152453485962677
43,dwell,0.3152453485962677
43,games,0.3152453485962677
43,gone,0.3152453485962677
43,pts,0.3152453485962677
43,step,0.3152453485962677
43,teams,0.3152453485962677
43,way,0.3152453485962677
43,wow,0.07876358222031679
44,KissJessicaJane,0.9701770708100371
44,wow,0.24239730046858232
45,25p,0.4310179397988988
45,Nana,0.4310179397988988
45,RT,0.2182995194344255
45,angelaslee_,0.4643156237058922
45,cheer,0.4310179397988988
45,gave,0.4073928570910353
45,wow,0.11600856909318946
46,Nico,0.555941316017893
46,Rosberg,0.555941316017893
46,WOW,0.3398931219273342
46,girlfriend,0.5160728359011709
47,They,0.23410936436597005
47,What,0.24347927050598323
47,Wow,0.13171399235422082
47,baseball,0.2905694682072213
47,big,0.2697317237691496
47,btw,0.2905694682072213
47,caps,0.2905694682072213
47,era,0.2697317237691496
47,head,0.2905694682072213
47,know,0.24347927050598323
47,leaving,0.2905694682072213
47,new,0.2697317237691496
47,stickers,0.2905694682072213
47,want,0.2905694682072213
48,Vind,0.2660218420704099
48,beetje,0.2660218420704099
48,deze,0.2660218420704099
48,een,0.2660218420704099
48,en,0.23340889850894148
48,goed,0.2660218420704099
48,grap,0.2660218420704099
48,hihihihi,0.2660218420704099
48,http,0.14533961039005827
48,iemand,0.2660218420704099
48,je,0.2660218420704099
48,k7HaEQKTVk,0.2660218420704099
48,leuk,0.2660218420704099
48,misschien,0.2660218420704099
48,wow,0.06646516220972698
48,zo,0.2660218420704099
49,DJ,0.3032882199647069
49,RT,0.16251554615161845
49,RyanPerrings,0.3032882199647069
49,She,0.2896459383143016
49,Some,0.2896459383143016
49,Wow,0.15668858718559175
49,XSlasvegas,0.3032882199647069
49,booth,0.3032882199647069
49,guy,0.2896459383143016
49,just,0.23122903055928037
49,proposed,0.3032882199647069
49,said,0.3032882199647069
49,yes,0.3032882199647069
50,just,0.3259420755168562
50,life,0.4082869615067099
50,tasted,0.48725185119211856
50,time,0.48725185119211856
50,truffle,0.48725185119211856
50,wow,0.12173915147126255
51,Actually,0.3062664685765968
51,Get,0.28430303779522326
51,How,0.28430303779522326
51,Long,0.3062664685765968
51,Never,0.3062664685765968
51,Okay,0.28430303779522326
51,Ready,0.3062664685765968
51,Realized,0.3062664685765968
51,Take,0.3062664685765968
51,To,0.3062664685765968
51,WOW,0.18724614117870111
51,ve,0.25663238746162326
52,JKT48,0.35664926030915317
52,Semuanya,0.35664926030915317
52,Yang,0.35664926030915317
52,di,0.3310727047742495
52,gw,0.35664926030915317
52,keluar,0.35664926030915317
52,tentang,0.35664926030915317
52,twitter,0.35664926030915317
53,WOW,1.0
54,6002,0.696323405826731
54,tweets,0.696323405826731
54,wow,0.1739753689340052
55,Did,0.41225274788051636
55,life,0.34544234443259586
55,mariexwilson,0.41225274788051636
55,night,0.28795278078757797
55,pi,0.41225274788051636
55,seen,0.36171262871192184
55,watch,0.3826886733849101
55,wow,0.10300073687946244
56,Aduh,0.28751280496282233
56,WOW,0.17578046829272387
56,Widjawty,0.28751280496282233
56,apa,0.28751280496282233
56,apaajalaah,0.28751280496282233
56,di,0.2668942644483873
56,div,0.28751280496282233
56,divasyfr,0.28751280496282233
56,nikmati,0.28751280496282233
56,tarik,0.28751280496282233
56,tarikannya,0.28751280496282233
56,wid,0.28751280496282233
56,yg,0.2668942644483873
57,Ishy,0.24423272679997965
57,Kitakits,0.24423272679997965
57,Nov,0.24423272679997965
57,San,0.24423272679997965
57,TseWillBeLoved,0.24423272679997965
57,Uuwi,0.24423272679997965
57,ako,0.24423272679997965
57,b4,0.24423272679997965
57,bday,0.24423272679997965
57,birthday,0.24423272679997965
57,davee_gv,0.24423272679997965
57,day,0.20465194268978704
57,iam_topgun,0.24423272679997965
57,kc,0.24423272679997965
57,mo,0.24423272679997965
57,tyo,0.24423272679997965
57,wow,0.06102118411535579
57,xxxx,0.24423272679997965
58,Just,0.5908210638942132
58,maxibon,0.7827414042890105
58,wow,0.19556677752260934
59,27,0.29873411397705774
59,36,0.29873411397705774
59,And,0.29873411397705774
59,Ezekiel,0.29873411397705774
59,Spirit,0.29873411397705774
59,Wow,0.13541499403598126
59,careful,0.29873411397705774
59,cause,0.29873411397705774
59,obey,0.29873411397705774
59,rules,0.29873411397705774
59,statutes,0.29873411397705774
59,walk,0.29873411397705774
60,3InUDhgd0Q,0.5220327256415109
60,David,0.5220327256415109
60,The,0.3831605768488454
60,http,0.2852097871554313
60,real,0.4580341318189781
60,wow,0.13042910130426594
61,DJ,0.26582968111234934
61,Lol,0.2812453863540366
61,RT,0.28488713352804346
61,RyanPerrings,0.26582968111234934
61,She,0.25387233116583935
61,Some,0.25387233116583935
61,Wow,0.13733628417990462
61,XSlasvegas,0.26582968111234934
61,booth,0.26582968111234934
61,djcarnage,0.3029726025796219
61,guy,0.25387233116583935
61,just,0.20267038220160366
61,proposed,0.26582968111234934
61,said,0.26582968111234934
61,yes,0.26582968111234934
62,Butuh,0.305847734079367
62,Munarman,0.305847734079367
62,RT,0.15490402418234647
62,Satnite,0.305847734079367
62,WOW,0.20143579343622897
62,mana,0.305847734079367
62,munarman,0.305847734079367
62,nih,0.305847734079367
62,siraman,0.305847734079367
62,suntuk,0.305847734079367
62,teh,0.305847734079367
62,ړײ,0.305847734079367
63,Butuh,0.2693785194110181
63,FajarNovianto_P,0.29018897754384426
63,Munarman,0.2693785194110181
63,RT,0.27286660671627366
63,Satnite,0.2693785194110181
63,WOW,0.17741663496566568
63,mana,0.2693785194110181
63,munarman,0.2693785194110181
63,nih,0.2693785194110181
63,peyang,0.29018897754384426
63,siraman,0.2693785194110181
63,suntuk,0.2693785194110181
63,teh,0.2693785194110181
63,ړײ,0.2693785194110181
64,Bryant,0.35038825700848236
64,Double,0.35038825700848236
64,Kobe,0.35038825700848236
64,LeBronsThrone,0.35038825700848236
64,Post,0.325260699737265
64,RT,0.1647361928291861
64,Season,0.35038825700848236
64,Triple,0.35038825700848236
64,recorded,0.35038825700848236
64,wow,0.0875439857013257
65,GOAT,0.3507853778068504
65,Glastonbury,0.2111097884466171
65,Watched,0.3507853778068504
65,awesome,0.3507853778068504
65,button,0.3507853778068504
65,red,0.3507853778068504
65,right,0.2939364841720664
65,simply,0.3507853778068504
65,street,0.3507853778068504
65,wow,0.0876432057430898
66,Even,0.35474478841269336
66,Glastonbury,0.24332279690678488
66,Wow,0.18327272887257168
66,arctic,0.3387879262632087
66,hearing,0.37531676168261413
66,jealous,0.37531676168261413
66,just,0.2704598732195055
66,monkeys,0.32575022057327824
66,night,0.2824058110912433
66,radio,0.35474478841269336
67,Glastonbury,0.2765491397773658
67,Watching,0.3850502738177077
67,arctic,0.3850502738177077
67,iPlayer,0.4595210633896935
67,monkeys,0.3702322364654492
67,night,0.3209690383237365
67,performance,0.40318608582169563
67,wow,0.11481065531791337
68,Ben,0.540444291663995
68,Glastonbury,0.4431336535918446
68,Howard,0.5557833192921079
68,WOW,0.45017489341231864
69,Ben,0.5669302335451307
69,Glastonbury,0.46485062308461506
69,Howard,0.5830209919261403
69,Wow,0.3501293068050258
70,Foals,0.4601222067940494
70,WOW,0.2813109384557604
70,late,0.4271252473591432
70,night,0.3213889285872371
70,remix,0.4601222067940494
70,solomun,0.4601222067940494
71,DnGDonsPromo,0.5714356357724562
71,DoeBoyDNG,0.5714356357724562
71,ZohanDNGDONS,0.5714356357724562
71,wow,0.14277234503917982
72,MT,0.4719589589658044
72,RT,0.2390350944164345
72,gorgeous,0.4719589589658044
72,leishy_loo,0.5084194836484877
72,sunrises,0.4719589589658044
72,wow,0.12702785300741715
73,December,0.2591469192500621
73,George,0.2591469192500621
73,Saunders,0.2591469192500621
73,Tenth,0.2591469192500621
73,They,0.20879248228435743
73,Wow,0.11747027501313465
73,amazing,0.24056259479035902
73,book,0.2591469192500621
73,critics,0.2591469192500621
73,don,0.22737680674406063
73,know,0.21714911495064634
73,raved,0.2591469192500621
73,right,0.21714911495064634
73,short,0.2591469192500621
73,stories,0.2591469192500621
73,trust,0.2591469192500621
73,usually,0.2591469192500621
74,Bieber,0.3063368753376385
74,IamEvilTebow,0.3063368753376385
74,Justin,0.3063368753376385
74,Pics,0.3063368753376385
74,RT,0.1551517616701783
74,Wow,0.1495888295681907
74,douche,0.3063368753376385
74,dressed,0.3063368753376385
74,events,0.3063368753376385
74,gJ3KBkkaIC,0.3063368753376385
74,http,0.18029510016600794
74,like,0.27652171533269737
74,sporting,0.3063368753376385
75,1943,0.39106910092331004
75,Cartoon,0.39106910092331004
75,Disney,0.39106910092331004
75,Education,0.39106910092331004
75,Germany,0.39106910092331004
75,Public,0.39106910092331004
75,The,0.28703614723272
76,Economist,0.4517705207875015
76,Eqngwa8vKb,0.4517705207875015
76,Party,0.4517705207875015
76,Tea,0.4517705207875015
76,The,0.33158965874318325
76,http,0.24682240738559527
76,wow,0.11287419375799475
77,bagaimana,0.2215612395273302
77,banyak,0.2215612395273302
77,bgt,0.2215612395273302
77,biar,0.2215612395273302
77,dan,0.2215612395273302
77,dapet,0.2215612395273302
77,dia,0.2215612395273302
77,ke,0.41134462906141633
77,konsultasinya,0.2215612395273302
77,pertanyaan,0.2215612395273302
77,pit,0.2215612395273302
77,rezeki,0.2215612395273302
77,sampai,0.2215612395273302
77,saya,0.2215612395273302
77,sebuah,0.2215612395273302
77,wow,0.05535674668651649
77,yaitu,0.2215612395273302
77,yak,0.2215612395273302
77,yg,0.20567231453070817
78,Ben,0.5927908928326211
78,Glastonbury,0.4860548963300141
78,Howard,0.60961563503659
78,wow,0.20178793979635687
79,Congrats,0.2967529652235294
79,Don,0.2967529652235294
79,Last,0.27547178076626233
79,Leooonis,0.2967529652235294
79,ShavarB,0.2967529652235294
79,This,0.2239921149774671
79,chance,0.2967529652235294
79,check,0.2967529652235294
79,male_initiative,0.2967529652235294
79,miss,0.2967529652235294
79,package,0.2967529652235294
79,tonight,0.27547178076626233
79,wow,0.0741432876950718
80,My,0.38388433912547953
80,Scared,0.4581296306702631
80,brother,0.4581296306702631
80,dad,0.4581296306702631
80,puss,0.4581296306702631
80,wow,0.1144630079191844
81,saturday,0.696323405826731
81,seriously,0.696323405826731
81,wow,0.1739753689340052
82,Laura,0.35060862982105656
82,Robson,0.37094074348833717
82,SW19,0.3995972482052003
82,Wow,0.18113585442959285
82,best,0.33483781723348505
82,pins,0.3995972482052003
82,things,0.37094074348833717
82,year,0.37094074348833717
83,atuh,0.37629036452912895
83,hantu,0.37629036452912895
83,ih,0.37629036452912895
83,kaya,0.37629036452912895
83,kemana,0.37629036452912895
83,ngilang,0.37629036452912895
83,wae,0.37629036452912895
83,wow,0.09401558880178804
84,10,0.18978587224363708
84,40p,0.20444751251533932
84,chin,0.20444751251533932
84,eyebrow,0.613342537546018
84,lightening,0.20444751251533932
84,lip,0.20444751251533932
84,min,0.20444751251533932
84,reshape,0.20444751251533932
84,spray,0.20444751251533932
84,sunbeds,0.20444751251533932
84,tans,0.20444751251533932
84,tidy,0.20444751251533932
84,wax,0.40889502503067865
84,wow,0.05108090740575586
85,Dna8JOdD9W,0.4743826205575611
85,FFArsenal,0.4743826205575611
85,RT,0.22303255115394227
85,Szczesny,0.4743826205575611
85,girlfriend,0.4403629973878219
85,http,0.25917640713653206
85,wow,0.11852379330749999
86,But,0.25406573308824026
86,Google,0.273693223479749
86,Hemingway,0.273693223479749
86,Old,0.273693223479749
86,ability,0.273693223479749
86,credit,0.273693223479749
86,guys,0.273693223479749
86,like,0.2293380196014146
86,lot,0.25406573308824026
86,remember,0.273693223479749
86,spell,0.273693223479749
86,things,0.25406573308824026
86,wow,0.06838184546316245
86,write,0.273693223479749
86,writing,0.273693223479749
87,Ben,0.5363040724969562
87,Howard,0.5515255913694596
87,glastonbury,0.6122658250783306
87,wow,0.1825596432098248
88,Hahaha,0.4315847203437242
88,Hardrock,0.46492619008347214
88,My,0.3895794361984403
88,VIP,0.46492619008347214
88,parents,0.46492619008347214
88,wow,0.11616111819596169
89,RT,0.16186605822958597
89,Senator,0.31959380910337704
89,SomaKudi,0.31959380910337704
89,They,0.27738636916333026
89,asked,0.3020761387796981
89,bunch,0.31959380910337704
89,girls,0.28848837804972605
89,grew,0.31959380910337704
89,little,0.31959380910337704
89,wanted,0.31959380910337704
89,wife,0.31959380910337704
89,wow,0.0860187408960824
90,Senator,0.29043642257376634
90,Sign,0.31287367935813915
90,SomaKudi,0.29043642257376634
90,They,0.25207967875392884
90,asked,0.27451693553830175
90,bunch,0.29043642257376634
90,girls,0.2621688220742988
90,grew,0.29043642257376634
90,little,0.29043642257376634
90,times,0.31287367935813915
90,wanted,0.29043642257376634
90,wife,0.29043642257376634
90,wow,0.07817102418300229
91,Acabei,0.5709912250442698
91,Project,0.5300434637489615
91,Wow,0.25882806722202983
91,ver,0.5709912250442698
92,BMAviXDBry,0.6057809871681986
92,RT,0.28480992589879867
92,Wow,0.27459812899303615
92,girlsinyogapant,0.6057809871681986
92,http,0.3309652018477026
93,Ben,0.3593924211658727
93,Howard,0.3695927884611296
93,knees,0.4896500750131588
93,makes,0.4896500750131588
93,weak,0.4896500750131588
93,wow,0.12233834413168508
94,Ben,0.4836251859451839
94,glastonbury,0.5521255360280145
94,howard,0.6589095780264577
94,wow,0.16462757961611235
95,Great,0.3800292938249082
95,bastards,0.3800292938249082
95,handsome,0.3800292938249082
95,pic,0.3527760749903098
95,profile,0.3800292938249082
95,richard_don2010,0.3800292938249082
95,sure,0.3800292938249082
95,wow,0.09494975473418125
96,Wow,0.4128596263084006
96,hot,0.910794668937235
97,Cali,0.2934866901790367
97,NO,0.2934866901790367
97,Napa,0.2934866901790367
97,Valley,0.2934866901790367
97,Vines,0.2934866901790367
97,Vineyard,0.2934866901790367
97,What,0.24592372236799068
97,Wow,0.13303635755267743
97,amazes,0.2934866901790367
97,frat,0.2934866901790367
97,girls,0.24592372236799068
97,idea,0.2934866901790367
97,sorority,0.2934866901790367
98,Laura,0.40145264483139287
98,LiamKemmett1,0.4575454182094691
98,RT,0.2151164850266115
98,Robson,0.4247332492218445
98,beautiful,0.4247332492218445
98,ridiculously,0.4575454182094691
98,wow,0.11431704330338664
99,DJ,0.29008879794007975
99,RyanPerrings,0.29008879794007975
99,She,0.27704024272225225
99,Some,0.27704024272225225
99,Wow,0.14986933522471482
99,XSlasvegas,0.29008879794007975
99,booth,0.29008879794007975
99,guy,0.27704024272225225
99,just,0.22116570017654244
99,proposed,0.29008879794007975
99,said,0.29008879794007975
99,withlove_lee,0.33062131257628424
99,yes,0.29008879794007975
100,Astta,0.31959118536963865
100,Cuanta,0.31959118536963865
100,Hahaha,0.2966721929287549
100,Mas,0.31959118536963865
100,NovioOO,0.31959118536963865
100,Propio,0.31959118536963865
100,Que,0.2966721929287549
100,Wow,0.14486942212467047
100,das,0.31959118536963865
100,importancia,0.31959118536963865
100,mi,0.2966721929287549
101,Project,0.23974271713218315
101,Unbreakable,0.2582637030980939
101,Víctimas,0.2582637030980939
101,abuso,0.2582637030980939
101,agresores,0.2582637030980939
101,crudas,0.2582637030980939
101,el,0.2582637030980939
101,en,0.2266018684624076
101,fotos,0.2582637030980939
101,frases,0.2582637030980939
101,http,0.14110099266298498
101,l7n4FTRupL,0.2582637030980939
101,más,0.2582637030980939
101,publican,0.2582637030980939
101,sexual,0.2582637030980939
101,sus,0.2582637030980939
101,wow,0.06452680270801318
102,Bieber,0.3063368753376385
102,IamEvilTebow,0.3063368753376385
102,Justin,0.3063368753376385
102,Pics,0.3063368753376385
102,RT,0.1551517616701783
102,Wow,0.1495888295681907
102,douche,0.3063368753376385
102,dressed,0.3063368753376385
102,events,0.3063368753376385
102,gJ3KBkkaIC,0.3063368753376385
102,http,0.18029510016600794
102,like,0.27652171533269737
102,sporting,0.3063368753376385
103,CaraGeer,0.5454703163513882
103,JamesDPhelan,0.5454703163513882
103,TI9nbnJSuQ,0.5454703163513882
103,http,0.298014789465556
103,wow,0.13628494853926432
104,DianaVickers,0.37863262237793033
104,LOOOOOOOOVVVVEEEE,0.37863262237793033
104,Wow,0.17163267234043791
104,cinderella,0.37863262237793033
104,girl,0.33221416196867604
104,infects,0.37863262237793033
104,knows,0.37863262237793033
104,style,0.37863262237793033
105,My,0.365433612158253
105,got,0.4048354421540384
105,held,0.436110434080088
105,kindergarten,0.4048354421540384
105,preschool,0.436110434080088
105,sister,0.3826454822455806
105,wow,0.10896154434873631
106,Oh,0.32909453730072186
106,ariana_norman,0.32909453730072186
106,cee_pee26,0.32909453730072186
106,dont,0.32909453730072186
106,just,0.2201443796808951
106,lets,0.32909453730072186
106,phone,0.30549402652941343
106,say,0.30549402652941343
106,tweeted,0.32909453730072186
106,wow,0.08222378145264538
106,yeah,0.32909453730072186
107,GDTC,0.9701770708100371
107,wow,0.24239730046858232
108,hardyharHarre,0.696323405826731
108,megg_korte,0.696323405826731
108,wow,0.1739753689340052
109,Glastonbury,0.2164152982529658
109,Makes,0.35960114743824567
109,Strypes,0.35960114743824567
109,The,0.2639393592013316
109,age,0.35960114743824567
109,haha,0.35960114743824567
109,performing,0.35960114743824567
109,roughly,0.35960114743824567
109,think,0.3155158504010996
